code,name,market,board,industry_l1,list_date,is_demo,has_detail,source,updated_at
000209,合成资产2409,SZSE,深市主板,医药生物,1996-03-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000210,合成资产2410,SZSE,深市主板,电力设备,2001-04-02,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000211,合成资产2411,SZSE,深市主板,电子,1991-11-20,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000212,合成资产2412,SZSE,深市主板,电力设备,2020-05-15,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000213,合成资产2413,SZSE,深市主板,基础化工,1993-04-20,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000214,合成资产2414,SZSE,深市主板,公用事业,1992-10-16,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000215,合成资产2415,SZSE,深市主板,基础化工,2013-11-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000216,合成资产2416,SZSE,深市主板,交通运输,2010-09-21,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000217,合成资产2417,SZSE,深市主板,通信,2009-01-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000218,合成资产2418,SZSE,深市主板,轻工制造,2015-06-18,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000219,合成资产2419,SZSE,深市主板,汽车,1997-08-08,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000220,合成资产2420,SZSE,深市主板,公用事业,2013-07-04,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000221,合成资产2421,SZSE,深市主板,基础化工,2000-08-11,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000222,合成资产2422,SZSE,深市主板,电子,1998-06-18,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000223,合成资产2423,SZSE,深市主板,房地产,2003-02-24,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000224,合成资产2424,SZSE,深市主板,非银金融,2000-10-10,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000225,合成资产2425,SZSE,深市主板,医药生物,1997-12-04,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000226,合成资产2426,SZSE,深市主板,基础化工,2017-02-27,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000227,合成资产2427,SZSE,深市主板,计算机,2022-02-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000228,合成资产2428,SZSE,深市主板,建筑材料,1992-04-09,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000229,合成资产2429,SZSE,深市主板,房地产,2022-10-13,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000230,合成资产2430,SZSE,深市主板,煤炭,2004-06-11,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000231,合成资产2431,SZSE,深市主板,交通运输,2007-06-04,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000232,合成资产2432,SZSE,深市主板,房地产,2001-06-18,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000233,合成资产2433,SZSE,深市主板,房地产,2003-01-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000234,合成资产2434,SZSE,深市主板,房地产,1991-02-15,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000235,合成资产2435,SZSE,深市主板,商贸零售,2017-03-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000236,合成资产2436,SZSE,深市主板,有色金属,1999-09-08,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000237,合成资产2437,SZSE,深市主板,传媒,1996-10-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000238,合成资产2438,SZSE,深市主板,非银金融,2004-02-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000239,合成资产2439,SZSE,深市主板,电子,1994-06-08,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000240,合成资产2440,SZSE,深市主板,机械设备,2016-02-01,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000241,合成资产2441,SZSE,深市主板,电力设备,1992-06-03,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000242,合成资产2442,SZSE,深市主板,计算机,2012-02-22,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000243,合成资产2443,SZSE,深市主板,汽车,2023-06-08,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000244,合成资产2444,SZSE,深市主板,公用事业,2017-12-28,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000245,合成资产2445,SZSE,深市主板,煤炭,2003-05-12,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000246,合成资产2446,SZSE,深市主板,环保,2002-10-10,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000247,合成资产2447,SZSE,深市主板,机械设备,1991-11-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000248,合成资产2448,SZSE,深市主板,家用电器,1993-10-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000249,合成资产2449,SZSE,深市主板,计算机,1994-08-12,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000250,合成资产2450,SZSE,深市主板,汽车,2020-05-18,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000251,合成资产2451,SZSE,深市主板,电子,2023-06-26,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000252,合成资产2452,SZSE,深市主板,电力设备,1997-01-30,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000253,合成资产2453,SZSE,深市主板,电子,2007-05-30,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000254,合成资产2454,SZSE,深市主板,家用电器,2011-07-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000255,合成资产2455,SZSE,深市主板,非银金融,2005-10-03,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000256,合成资产2456,SZSE,深市主板,建筑装饰,2016-08-26,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000257,合成资产2457,SZSE,深市主板,银行,2013-07-03,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000258,合成资产2458,SZSE,深市主板,钢铁,2018-03-26,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000259,合成资产2459,SZSE,深市主板,传媒,1995-12-22,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000260,合成资产2460,SZSE,深市主板,机械设备,1993-03-30,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000261,合成资产2461,SZSE,深市主板,医药生物,1991-10-11,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000262,合成资产2462,SZSE,深市主板,社会服务,2007-01-09,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000263,合成资产2463,SZSE,深市主板,机械设备,1991-04-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000264,合成资产2464,SZSE,深市主板,有色金属,2003-08-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000265,合成资产2465,SZSE,深市主板,建筑装饰,2009-10-26,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000266,合成资产2466,SZSE,深市主板,非银金融,2022-08-24,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000267,合成资产2467,SZSE,深市主板,基础化工,2007-04-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000268,合成资产2468,SZSE,深市主板,社会服务,1994-06-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000269,合成资产2469,SZSE,深市主板,房地产,2002-09-03,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000270,合成资产2470,SZSE,深市主板,非银金融,2023-05-10,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000271,合成资产2471,SZSE,深市主板,计算机,1998-03-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000272,合成资产2472,SZSE,深市主板,基础化工,2021-11-03,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000273,合成资产2473,SZSE,深市主板,电力设备,2008-09-16,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000274,合成资产2474,SZSE,深市主板,综合,2013-04-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000275,合成资产2475,SZSE,深市主板,汽车,2013-09-20,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000276,合成资产2476,SZSE,深市主板,建筑装饰,2010-08-31,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000277,合成资产2477,SZSE,深市主板,建筑装饰,1993-05-05,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000278,合成资产2478,SZSE,深市主板,交通运输,2013-03-28,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000279,合成资产2479,SZSE,深市主板,建筑装饰,1991-05-28,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000280,合成资产2480,SZSE,深市主板,社会服务,1997-09-10,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000281,合成资产2481,SZSE,深市主板,基础化工,1999-04-13,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000282,合成资产2482,SZSE,深市主板,计算机,1996-01-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000283,合成资产2483,SZSE,深市主板,房地产,2022-02-28,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000284,合成资产2484,SZSE,深市主板,国防军工,2006-02-03,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000285,合成资产2485,SZSE,深市主板,商贸零售,2011-12-06,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000286,合成资产2486,SZSE,深市主板,国防军工,2019-12-13,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000287,合成资产2487,SZSE,深市主板,国防军工,2023-02-22,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000288,合成资产2488,SZSE,深市主板,电力设备,2014-06-10,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000289,合成资产2489,SZSE,深市主板,计算机,2021-03-10,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000290,合成资产2490,SZSE,深市主板,基础化工,1996-03-21,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000291,合成资产2491,SZSE,深市主板,非银金融,2005-12-09,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000292,合成资产2492,SZSE,深市主板,计算机,2001-10-19,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000293,合成资产2493,SZSE,深市主板,钢铁,2013-05-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000294,合成资产2494,SZSE,深市主板,医药生物,2022-07-20,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000295,合成资产2495,SZSE,深市主板,医药生物,2023-03-09,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000296,合成资产2496,SZSE,深市主板,电子,2021-08-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000297,合成资产2497,SZSE,深市主板,国防军工,1992-04-20,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000298,合成资产2498,SZSE,深市主板,机械设备,2012-04-25,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000299,合成资产2499,SZSE,深市主板,传媒,2012-09-18,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000300,合成资产2500,SZSE,深市主板,农林牧渔,1992-10-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000301,合成资产2501,SZSE,深市主板,非银金融,2006-12-25,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000302,合成资产2502,SZSE,深市主板,电子,1993-08-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000303,合成资产2503,SZSE,深市主板,计算机,1994-08-03,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000304,合成资产2504,SZSE,深市主板,食品饮料,2010-02-08,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000305,合成资产2505,SZSE,深市主板,医药生物,2004-12-30,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000306,合成资产2506,SZSE,深市主板,有色金属,2020-02-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000307,合成资产2507,SZSE,深市主板,医药生物,2001-04-02,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000308,合成资产2508,SZSE,深市主板,农林牧渔,2013-06-18,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000309,合成资产2509,SZSE,深市主板,电力设备,2018-07-20,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000310,合成资产2510,SZSE,深市主板,轻工制造,2021-05-12,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000311,合成资产2511,SZSE,深市主板,通信,2002-07-18,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000312,合成资产2512,SZSE,深市主板,交通运输,2020-08-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000313,合成资产2513,SZSE,深市主板,电子,1992-04-16,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000314,合成资产2514,SZSE,深市主板,机械设备,2021-08-25,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000315,合成资产2515,SZSE,深市主板,电力设备,1995-02-15,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000316,合成资产2516,SZSE,深市主板,农林牧渔,2003-07-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000317,合成资产2517,SZSE,深市主板,基础化工,2003-06-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000318,合成资产2518,SZSE,深市主板,基础化工,2012-09-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000319,合成资产2519,SZSE,深市主板,汽车,2009-06-29,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000320,合成资产2520,SZSE,深市主板,公用事业,1994-08-09,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000321,合成资产2521,SZSE,深市主板,电子,2007-05-16,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000322,合成资产2522,SZSE,深市主板,建筑材料,2018-04-10,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000323,合成资产2523,SZSE,深市主板,交通运输,2014-05-09,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000324,合成资产2524,SZSE,深市主板,轻工制造,2011-08-01,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000325,合成资产2525,SZSE,深市主板,机械设备,2005-10-27,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000326,合成资产2526,SZSE,深市主板,食品饮料,1998-03-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000327,合成资产2527,SZSE,深市主板,机械设备,2016-08-05,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000328,合成资产2528,SZSE,深市主板,医药生物,2011-03-08,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000329,合成资产2529,SZSE,深市主板,计算机,2007-10-09,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000330,合成资产2530,SZSE,深市主板,商贸零售,1992-09-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000331,合成资产2531,SZSE,深市主板,建筑装饰,2009-09-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000332,合成资产2532,SZSE,深市主板,农林牧渔,2003-04-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000333,合成资产2533,SZSE,深市主板,交通运输,1998-01-06,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000334,合成资产2534,SZSE,深市主板,农林牧渔,2018-01-04,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000335,合成资产2535,SZSE,深市主板,电力设备,1997-07-18,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000336,合成资产2536,SZSE,深市主板,基础化工,2016-12-15,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000337,合成资产2537,SZSE,深市主板,农林牧渔,2000-06-22,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000338,合成资产2538,SZSE,深市主板,机械设备,1998-02-09,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000339,合成资产2539,SZSE,深市主板,交通运输,2013-05-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000340,合成资产2540,SZSE,深市主板,电子,2001-10-15,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000341,合成资产2541,SZSE,深市主板,计算机,2003-05-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000342,合成资产2542,SZSE,深市主板,机械设备,2006-07-14,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000343,合成资产2543,SZSE,深市主板,通信,2000-01-19,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000344,合成资产2544,SZSE,深市主板,美容护理,2007-10-15,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000345,合成资产2545,SZSE,深市主板,汽车,1991-03-13,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000346,合成资产2546,SZSE,深市主板,计算机,1994-09-19,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000347,合成资产2547,SZSE,深市主板,公用事业,2004-05-03,1,1,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000348,合成资产2548,SZSE,深市主板,食品饮料,2010-06-04,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000349,合成资产2549,SZSE,深市主板,有色金属,2015-04-24,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000350,合成资产2550,SZSE,深市主板,轻工制造,2013-06-06,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000351,合成资产2551,SZSE,深市主板,传媒,2016-05-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000352,合成资产2552,SZSE,深市主板,电子,1994-03-16,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000353,合成资产2553,SZSE,深市主板,基础化工,2013-06-17,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000354,合成资产2554,SZSE,深市主板,计算机,2012-02-07,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000355,合成资产2555,SZSE,深市主板,传媒,2022-06-20,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
000356,合成资产2556,SZSE,深市主板,机械设备,2021-03-23,1,0,deterministic_synthetic_catalog,2026-08-28T00:00:00+00:00
